id,destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,car,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ5min,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp,Y
K36861,No Urgent Place,Friend(s),Sunny,80,10PM,Bar,1d,Male,50plus,Divorced,1,Some college - no degree,Production Occupations,$37500 - $49999,,1~3,4~8,4~8,gt8,4~8,1,1,0,0,1,1
K30269,No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Female,31,Single,0,Graduate degree (Masters or Doctorate),Life Physical Social Science,$50000 - $62499,,1~3,4~8,4~8,4~8,4~8,1,1,0,0,1,0
J28530,No Urgent Place,Friend(s),Snowy,30,10AM,Carry out & Take away,1d,Male,31,Married partner,1,Some college - no degree,Construction & Extraction,$37500 - $49999,,never,never,4~8,4~8,1~3,1,1,0,0,1,1
K34471,Work,Alone,Snowy,30,7AM,Coffee House,1d,Male,26,Single,0,Bachelors degree,Student,$12500 - $24999,,less1,gt8,gt8,gt8,less1,1,0,0,1,0,1
D52880,Home,Alone,Sunny,55,6PM,Restaurant(20-50),1d,Female,50plus,Widowed,1,High School Graduate,Retired,$12500 - $24999,,never,less1,1~3,4~8,less1,1,1,0,0,1,0
D60146,No Urgent Place,Friend(s),Sunny,30,10AM,Carry out & Take away,2h,Male,46,Single,0,Some college - no degree,Sales & Related,Less than $12500,,1~3,1~3,4~8,4~8,4~8,1,0,0,0,1,1
A25456,No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2h,Female,46,Married partner,1,Some college - no degree,Sales & Related,$25000 - $37499,,less1,less1,1~3,less1,never,1,1,0,0,1,1
E81827,Work,Alone,Sunny,80,7AM,Restaurant(20-50),2h,Female,50plus,Single,0,Graduate degree (Masters or Doctorate),Unemployed,Less than $12500,,never,gt8,1~3,less1,less1,1,1,0,0,1,0
H60486,No Urgent Place,Friend(s),Rainy,55,10PM,Bar,2h,Male,31,Married partner,0,Graduate degree (Masters or Doctorate),Education&Training&Library,$62500 - $74999,,less1,less1,4~8,4~8,less1,1,1,0,0,1,0
B33285,No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Male,50plus,Married partner,1,Bachelors degree,Retired,$87500 - $99999,,never,never,less1,1~3,less1,1,0,0,0,1,0
H98534,Work,Alone,Sunny,80,7AM,Restaurant(20-50),2h,Male,31,Single,0,Associates degree,Unemployed,Less than $12500,,less1,less1,less1,1~3,less1,1,0,0,1,0,0
A57219,Home,Alone,Sunny,80,6PM,Carry out & Take away,2h,Male,50plus,Married partner,1,Some college - no degree,Business & Financial,$100000 or More,,less1,1~3,4~8,1~3,1~3,1,1,0,1,0,1
C48100,No Urgent Place,Alone,Sunny,80,10AM,Restaurant(<20),2h,Female,36,Married partner,1,Bachelors degree,Unemployed,$87500 - $99999,,less1,less1,less1,less1,less1,1,0,0,0,1,0
J98860,Work,Alone,Sunny,80,7AM,Coffee House,2h,Female,21,Married partner,1,Some college - no degree,Unemployed,$87500 - $99999,,less1,1~3,1~3,4~8,4~8,1,1,0,1,0,1
E86514,Home,Alone,Snowy,30,10PM,Restaurant(<20),2h,Female,21,Unmarried partner,1,Some college - no degree,Food Preparation & Serving Related,Less than $12500,,never,1~3,4~8,,4~8,1,1,1,0,1,1
H61922,Work,Alone,Sunny,30,7AM,Bar,1d,Female,21,Single,0,Associates degree,Sales & Related,$25000 - $37499,,4~8,1~3,4~8,1~3,less1,1,1,0,1,0,1
K40513,Work,Alone,Sunny,30,7AM,Carry out & Take away,1d,Female,21,Single,0,Associates degree,Sales & Related,$25000 - $37499,,4~8,1~3,4~8,1~3,less1,1,1,0,0,1,1
D91437,No Urgent Place,Friend(s),Snowy,30,10AM,Carry out & Take away,1d,Male,31,Single,1,Associates degree,Installation Maintenance & Repair,$37500 - $49999,,1~3,4~8,1~3,1~3,less1,1,1,0,0,1,0
E10282,No Urgent Place,Friend(s),Snowy,30,10PM,Carry out & Take away,1d,Male,26,Married partner,1,Bachelors degree,Computer & Mathematical,$37500 - $49999,,1~3,gt8,4~8,4~8,less1,1,1,0,0,1,0
J99610,Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Male,below21,Single,0,Some college - no degree,Food Preparation & Serving Related,$87500 - $99999,,less1,gt8,1~3,1~3,less1,1,1,0,1,0,0
J98255,Home,Kid(s),Snowy,30,10PM,Restaurant(20-50),2h,Female,46,Married partner,1,Some High School,Unemployed,$12500 - $24999,,never,never,less1,less1,never,1,1,0,0,1,0
A02112,Work,Alone,Sunny,80,7AM,Coffee House,2h,Female,31,Married partner,1,Some college - no degree,Office & Administrative Support,$37500 - $49999,,1~3,1~3,4~8,1~3,less1,1,1,0,1,0,1
B66513,No Urgent Place,Partner,Sunny,80,2PM,Restaurant(20-50),1d,Female,31,Married partner,0,Some college - no degree,Computer & Mathematical,$100000 or More,,less1,less1,gt8,4~8,less1,1,0,0,0,1,1
I14280,No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),1d,Female,50plus,Unmarried partner,1,Some college - no degree,Retired,$37500 - $49999,,never,1~3,less1,1~3,1~3,1,0,0,0,1,1
C09620,Work,Alone,Sunny,55,7AM,Restaurant(<20),1d,Male,31,Single,1,High School Graduate,Management,$50000 - $62499,,gt8,gt8,gt8,gt8,gt8,1,0,0,0,1,1
K65755,Home,Alone,Sunny,55,6PM,Restaurant(20-50),1d,Male,41,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,$50000 - $62499,,less1,4~8,4~8,1~3,less1,1,1,0,0,1,0
H84520,Home,Partner,Sunny,55,10PM,Bar,1d,Male,21,Unmarried partner,0,Some college - no degree,Student,$12500 - $24999,,never,less1,gt8,4~8,1~3,1,1,1,0,1,0
E91600,No Urgent Place,Partner,Sunny,80,2PM,Coffee House,2h,Female,41,Married partner,0,Bachelors degree,Office & Administrative Support,$62500 - $74999,,4~8,1~3,4~8,gt8,less1,1,0,0,0,1,0
X16167,No Urgent Place,Kid(s),Sunny,55,6PM,Coffee House,2h,Female,41,Married partner,1,Bachelors degree,Education&Training&Library,$100000 or More,,less1,1~3,1~3,4~8,less1,1,1,0,0,1,0
G51581,Home,Alone,Sunny,55,6PM,Restaurant(20-50),1d,Male,26,Single,0,Bachelors degree,Computer & Mathematical,$50000 - $62499,,never,1~3,1~3,less1,less1,1,1,0,0,1,1
G63438,Work,Alone,Snowy,30,7AM,Restaurant(20-50),1d,Male,26,Unmarried partner,0,Bachelors degree,Management,$25000 - $37499,,1~3,never,4~8,never,1~3,1,1,1,0,1,0
A41833,No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Female,36,Married partner,1,Some college - no degree,Computer & Mathematical,$25000 - $37499,,never,never,1~3,less1,never,1,1,0,0,1,0
I61505,Work,Alone,Snowy,30,7AM,Coffee House,1d,Male,41,Married partner,1,Some college - no degree,Business & Financial,$100000 or More,,less1,less1,1~3,1~3,less1,1,0,0,1,0,0
A97123,No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Male,41,Married partner,0,Graduate degree (Masters or Doctorate),Management,$100000 or More,,less1,4~8,gt8,gt8,1~3,1,1,0,0,1,1
D27097,Work,Alone,Sunny,55,7AM,Coffee House,2h,Male,41,Married partner,1,Some college - no degree,Arts Design Entertainment Sports & Media,$25000 - $37499,,never,1~3,gt8,4~8,less1,1,1,1,0,1,1
I77608,Home,Partner,Sunny,80,6PM,Coffee House,1d,Female,31,Married partner,0,Some college - no degree,Arts Design Entertainment Sports & Media,$100000 or More,,less1,less1,gt8,4~8,less1,1,0,0,1,0,0
J61994,Work,Alone,Sunny,30,7AM,Carry out & Take away,1d,Female,below21,Unmarried partner,0,High School Graduate,Student,Less than $12500,,never,4~8,1~3,4~8,less1,1,1,0,0,1,0
E96480,No Urgent Place,Partner,Sunny,30,10AM,Bar,1d,Female,below21,Single,0,Some college - no degree,Healthcare Support,Less than $12500,,never,1~3,less1,4~8,less1,1,1,0,0,1,0
G10959,Work,Alone,Sunny,30,7AM,Carry out & Take away,1d,Female,below21,Unmarried partner,0,Some college - no degree,Student,$100000 or More,,less1,1~3,less1,1~3,less1,1,1,0,0,1,1
I37746,Home,Alone,Sunny,55,6PM,Bar,1d,Male,31,Single,0,Bachelors degree,Unemployed,Less than $12500,,less1,1~3,gt8,1~3,never,1,0,0,1,0,0
D16578,No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),1d,Male,50plus,Married partner,1,Associates degree,Management,$12500 - $24999,,4~8,4~8,4~8,gt8,gt8,1,0,0,0,1,1
C73620,No Urgent Place,Alone,Sunny,80,2PM,Restaurant(<20),2h,Female,36,Single,1,Graduate degree (Masters or Doctorate),Education&Training&Library,$25000 - $37499,,less1,4~8,4~8,1~3,less1,1,1,0,0,1,0
C67490,No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2h,Female,26,Married partner,1,Some college - no degree,Unemployed,$37500 - $49999,,1~3,4~8,1~3,4~8,less1,1,1,0,0,1,0
G48612,Home,Alone,Sunny,80,10PM,Carry out & Take away,1d,Male,below21,Single,0,Some college - no degree,Student,Less than $12500,,1~3,4~8,1~3,gt8,4~8,1,0,0,1,0,1
H20180,Home,Partner,Rainy,55,6PM,Carry out & Take away,1d,Female,26,Married partner,0,Bachelors degree,Office & Administrative Support,$50000 - $62499,,never,less1,1~3,1~3,never,1,0,0,1,0,1
I80562,No Urgent Place,Friend(s),Sunny,80,10PM,Coffee House,1d,Female,31,Married partner,0,Some college - no degree,Arts Design Entertainment Sports & Media,$100000 or More,,less1,less1,gt8,4~8,less1,1,1,0,0,1,1
A45088,No Urgent Place,Kid(s),Sunny,80,2PM,Restaurant(<20),2h,Male,31,Married partner,1,Graduate degree (Masters or Doctorate),Education&Training&Library,$25000 - $37499,,never,1~3,4~8,4~8,less1,1,0,0,0,1,1
D77360,Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Male,41,Married partner,0,Some college - no degree,Production Occupations,$25000 - $37499,,less1,never,gt8,1~3,1~3,1,1,0,1,0,1
A74977,No Urgent Place,Friend(s),Sunny,55,10PM,Bar,2h,Male,26,Single,0,Bachelors degree,Unemployed,$12500 - $24999,,1~3,less1,4~8,1~3,less1,1,1,0,0,1,1
G14355,Home,Alone,Sunny,80,6PM,Restaurant(<20),2h,Male,21,Unmarried partner,0,Bachelors degree,Business & Financial,$75000 - $87499,,1~3,less1,4~8,1~3,1~3,1,0,0,1,0,1
J11710,No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2h,Male,21,Single,0,Bachelors degree,Student,$62500 - $74999,,4~8,4~8,1~3,1~3,less1,1,1,0,0,1,1
I41683,No Urgent Place,Friend(s),Sunny,80,6PM,Coffee House,2h,Female,26,Single,0,Bachelors degree,Education&Training&Library,$25000 - $37499,,never,1~3,less1,1~3,less1,1,0,0,0,1,1
G12024,Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,26,Single,0,Bachelors degree,Unemployed,Less than $12500,,4~8,1~3,gt8,4~8,1~3,1,1,1,0,1,1
G95305,Work,Alone,Snowy,30,7AM,Restaurant(20-50),1d,Male,41,Married partner,1,Associates degree,Farming Fishing & Forestry,$25000 - $37499,,never,never,never,1~3,never,1,1,1,0,1,1
G58242,No Urgent Place,Alone,Sunny,80,10AM,Bar,1d,Male,21,Single,0,High School Graduate,Student,$37500 - $49999,,less1,never,less1,less1,never,1,0,0,0,1,1
D68493,No Urgent Place,Kid(s),Sunny,80,2PM,Restaurant(<20),1d,Female,36,Married partner,1,Graduate degree (Masters or Doctorate),Arts Design Entertainment Sports & Media,$50000 - $62499,,4~8,gt8,4~8,4~8,1~3,1,0,0,0,1,1
G57692,Work,Alone,Rainy,55,7AM,Carry out & Take away,1d,Male,31,Married partner,0,Some college - no degree,Sales & Related,$50000 - $62499,,1~3,1~3,gt8,4~8,1~3,1,0,0,0,1,0
K67542,No Urgent Place,Kid(s),Snowy,30,6PM,Bar,1d,Female,21,Married partner,1,Associates degree,Unemployed,$50000 - $62499,,never,1~3,1~3,1~3,1~3,1,0,0,0,1,0
F86308,No Urgent Place,Alone,Sunny,80,10AM,Coffee House,2h,Female,below21,Unmarried partner,0,High School Graduate,Student,Less than $12500,,never,4~8,1~3,4~8,less1,1,1,0,0,1,1
I87304,Work,Alone,Snowy,30,7AM,Coffee House,1d,Male,21,Single,0,Bachelors degree,Legal,$87500 - $99999,,1~3,less1,less1,less1,less1,1,0,0,1,0,0
A63259,Home,Alone,Sunny,80,6PM,Carry out & Take away,2h,Male,41,Divorced,1,High School Graduate,Sales & Related,$12500 - $24999,,never,less1,less1,1~3,4~8,1,1,0,1,0,1
G61042,No Urgent Place,Friend(s),Sunny,80,10AM,Bar,1d,Female,26,Single,0,Bachelors degree,Arts Design Entertainment Sports & Media,$12500 - $24999,,never,never,1~3,less1,less1,1,0,0,0,1,0
J97067,Work,Alone,Sunny,80,7AM,Carry out & Take away,2h,Male,21,Single,0,Some college - no degree,Student,$50000 - $62499,,never,4~8,4~8,1~3,less1,1,0,0,1,0,1
F99221,No Urgent Place,Kid(s),Sunny,80,10AM,Carry out & Take away,2h,Female,36,Divorced,1,Graduate degree (Masters or Doctorate),Student,$12500 - $24999,,never,gt8,gt8,gt8,1~3,1,1,0,0,1,0
B05079,No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),1d,Male,21,Single,0,Some college - no degree,Student,$50000 - $62499,,never,4~8,4~8,1~3,less1,1,1,0,0,1,1
F76989,No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2h,Male,26,Single,0,Bachelors degree,Computer & Mathematical,$50000 - $62499,,never,1~3,1~3,less1,less1,1,1,0,0,1,0
K68242,Home,Alone,Rainy,55,6PM,Bar,1d,Male,26,Unmarried partner,0,Associates degree,Management,$12500 - $24999,,less1,less1,4~8,1~3,less1,1,1,1,0,1,1
K22731,No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),1d,Male,31,Married partner,0,Bachelors degree,Management,$87500 - $99999,,1~3,4~8,1~3,gt8,gt8,1,1,0,0,1,1
I50186,Home,Alone,Sunny,80,6PM,Coffee House,1d,Male,36,Single,0,Some college - no degree,Computer & Mathematical,$37500 - $49999,,less1,1~3,4~8,1~3,less1,1,0,0,0,1,0
E58381,Work,Alone,Sunny,80,7AM,Restaurant(20-50),1d,Female,41,Married partner,1,Bachelors degree,Business & Financial,$100000 or More,,1~3,less1,less1,1~3,1~3,1,1,0,0,1,1
C64313,No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Male,26,Single,0,Some college - no degree,Unemployed,$87500 - $99999,,never,1~3,4~8,less1,never,1,1,0,0,1,1
I60451,Work,Alone,Sunny,80,7AM,Coffee House,2h,Male,21,Unmarried partner,0,Some college - no degree,Food Preparation & Serving Related,$12500 - $24999,,1~3,less1,1~3,1~3,never,1,1,0,1,0,0
H66414,No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(20-50),1d,Female,46,Divorced,1,Bachelors degree,Office & Administrative Support,$25000 - $37499,,never,1~3,1~3,1~3,1~3,1,1,0,0,1,1
F42509,No Urgent Place,Alone,Rainy,55,10AM,Coffee House,1d,Female,31,Married partner,1,Bachelors degree,Unemployed,$100000 or More,,never,4~8,4~8,4~8,less1,1,1,0,0,1,1
G43745,Work,Alone,Sunny,80,7AM,Carry out & Take away,2h,Female,31,Unmarried partner,1,Associates degree,Education&Training&Library,$50000 - $62499,,never,never,4~8,,never,1,0,0,1,0,1
G89599,Work,Alone,Sunny,30,7AM,Bar,1d,Female,50plus,Married partner,1,Bachelors degree,Education&Training&Library,$100000 or More,,never,less1,4~8,1~3,1~3,1,1,0,1,0,0
J34126,Home,Alone,Sunny,30,6PM,Carry out & Take away,2h,Female,31,Single,0,Bachelors degree,Unemployed,$100000 or More,,never,4~8,gt8,4~8,less1,1,1,0,1,0,1
D00687,Home,Partner,Sunny,30,10PM,Restaurant(<20),1d,Male,21,Unmarried partner,0,Some college - no degree,Student,$12500 - $24999,,never,less1,gt8,4~8,1~3,1,0,0,1,0,1
E24638,No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),1d,Female,21,Single,0,Bachelors degree,Life Physical Social Science,$37500 - $49999,,less1,never,less1,1~3,never,1,1,0,0,1,1
E55753,Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Male,21,Single,1,Bachelors degree,Student,$25000 - $37499,,4~8,4~8,4~8,1~3,never,1,1,1,0,1,0
D73938,No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Male,21,Single,1,Some college - no degree,Personal Care & Service,$25000 - $37499,,1~3,4~8,less1,never,never,1,1,0,0,1,1
I44183,No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2h,Male,21,Single,0,Some college - no degree,Student,$12500 - $24999,,less1,never,less1,less1,less1,1,1,0,0,1,1
F15858,Home,Partner,Sunny,80,6PM,Coffee House,1d,Male,31,Unmarried partner,0,Some college - no degree,Sales & Related,$62500 - $74999,,gt8,1~3,1~3,4~8,less1,1,0,0,1,0,1
I99305,No Urgent Place,Friend(s),Sunny,80,6PM,Coffee House,1d,Female,50plus,Divorced,1,Bachelors degree,Retired,Less than $12500,,never,4~8,gt8,gt8,less1,1,0,0,0,1,1
A06130,No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,1d,Male,26,Unmarried partner,0,Bachelors degree,Community & Social Services,$12500 - $24999,,never,,less1,less1,less1,1,1,0,0,1,0
A12475,Home,Kid(s),Sunny,55,10PM,Restaurant(20-50),1d,Male,46,Married partner,1,Bachelors degree,Community & Social Services,$100000 or More,,less1,never,1~3,1~3,1~3,1,1,0,1,0,1
G61487,No Urgent Place,Partner,Sunny,30,10AM,Bar,1d,Male,26,Single,0,Bachelors degree,Food Preparation & Serving Related,$50000 - $62499,,4~8,1~3,4~8,1~3,4~8,1,1,0,0,1,1
H91516,Home,Alone,Sunny,55,6PM,Bar,1d,Male,50plus,Married partner,1,Bachelors degree,Retired,$87500 - $99999,,never,never,less1,1~3,less1,1,0,0,1,0,1
I89088,No Urgent Place,Friend(s),Sunny,30,10PM,Restaurant(<20),2h,Male,50plus,Married partner,1,Associates degree,Retired,$37500 - $49999,,never,never,4~8,4~8,never,1,0,0,0,1,0
H43696,No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,2h,Female,26,Single,0,Bachelors degree,Retired,$87500 - $99999,,never,less1,less1,1~3,less1,1,0,0,0,1,0
J69508,Home,Alone,Sunny,55,6PM,Restaurant(20-50),1d,Male,41,Married partner,1,Some college - no degree,Arts Design Entertainment Sports & Media,$25000 - $37499,,never,1~3,gt8,4~8,less1,1,1,0,0,1,1
F25422,Home,Alone,Sunny,80,6PM,Restaurant(<20),1d,Female,21,Unmarried partner,0,Bachelors degree,Community & Social Services,$62500 - $74999,,less1,never,1~3,less1,never,1,0,0,1,0,1
F09389,Work,Alone,Rainy,55,7AM,Bar,1d,Female,50plus,Single,1,Bachelors degree,Legal,$25000 - $37499,,never,less1,4~8,1~3,less1,1,1,1,0,1,0
J54165,No Urgent Place,Alone,Sunny,55,6PM,Coffee House,2h,Female,26,Single,0,Bachelors degree,Office & Administrative Support,$87500 - $99999,do not drive,gt8,less1,1~3,1~3,1~3,1,0,0,0,1,0
B84808,No Urgent Place,Alone,Snowy,30,10AM,Restaurant(<20),1d,Female,31,Single,0,Associates degree,Arts Design Entertainment Sports & Media,$75000 - $87499,,,less1,gt8,1~3,less1,1,1,0,0,1,0
D90687,No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2h,Male,36,Married partner,1,Some college - no degree,Management,$75000 - $87499,,1~3,1~3,1~3,4~8,less1,1,1,0,0,1,1
D77706,No Urgent Place,Alone,Snowy,30,2PM,Bar,1d,Male,46,Married partner,0,Some college - no degree,Unemployed,$12500 - $24999,,never,less1,4~8,1~3,less1,1,0,0,0,1,0
H50477,Home,Alone,Sunny,30,6PM,Carry out & Take away,1d,Female,21,Unmarried partner,0,Some college - no degree,Student,Less than $12500,,1~3,1~3,4~8,1~3,less1,1,0,0,0,1,1
A30201,Work,Alone,Sunny,30,7AM,Restaurant(<20),1d,Male,26,Single,0,Bachelors degree,Business & Financial,$100000 or More,,4~8,1~3,1~3,1~3,less1,1,1,1,0,1,1
C32484,No Urgent Place,Friend(s),Sunny,55,10PM,Bar,2h,Male,31,Single,0,Associates degree,Unemployed,Less than $12500,,less1,less1,less1,1~3,less1,1,1,0,0,1,1
C98737,Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,50plus,Single,0,Bachelors degree,Unemployed,Less than $12500,,never,never,less1,less1,never,1,1,1,0,1,1
E42700,Home,Alone,Snowy,30,10PM,Restaurant(20-50),2h,Male,26,Single,0,High School Graduate,Unemployed,$37500 - $49999,,gt8,gt8,gt8,gt8,gt8,1,0,0,0,1,0
B35465,Work,Alone,Sunny,30,7AM,Bar,1d,Male,36,Single,0,Graduate degree (Masters or Doctorate),Unemployed,Less than $12500,,never,less1,less1,4~8,less1,1,1,0,1,0,0
H90833,Work,Alone,Sunny,80,7AM,Restaurant(20-50),2h,Female,50plus,Divorced,1,Some college - no degree,Personal Care & Service,$12500 - $24999,,never,less1,1~3,1~3,less1,1,0,0,1,0,0
A55582,Home,Alone,Sunny,80,6PM,Restaurant(20-50),1d,Male,50plus,Married partner,0,Graduate degree (Masters or Doctorate),Retired,$50000 - $62499,,less1,less1,less1,less1,less1,1,0,0,1,0,1
E61814,Home,Alone,Sunny,80,6PM,Carry out & Take away,2h,Male,31,Married partner,1,Bachelors degree,Computer & Mathematical,$75000 - $87499,,1~3,never,less1,less1,less1,1,1,0,1,0,0
A85722,Work,Alone,Sunny,80,7AM,Carry out & Take away,2h,Female,41,Married partner,1,Graduate degree (Masters or Doctorate),Computer & Mathematical,$75000 - $87499,,less1,gt8,4~8,gt8,less1,1,0,0,1,0,1
H25704,No Urgent Place,Alone,Sunny,80,10AM,Coffee House,2h,Female,21,Married partner,1,Some college - no degree,Unemployed,$25000 - $37499,,never,less1,1~3,1~3,never,1,1,0,0,1,0
B00947,Work,Alone,Sunny,55,7AM,Bar,1d,Female,31,Single,0,Graduate degree (Masters or Doctorate),Life Physical Social Science,$50000 - $62499,,1~3,4~8,4~8,4~8,4~8,1,1,1,0,1,1
C95012,No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Female,46,Married partner,1,High School Graduate,Transportation & Material Moving,$37500 - $49999,,less1,less1,1~3,1~3,never,1,1,0,0,1,1
H51032,No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2h,Male,36,Married partner,1,Graduate degree (Masters or Doctorate),Life Physical Social Science,$100000 or More,,less1,4~8,1~3,1~3,less1,1,1,0,0,1,0
D69619,Work,Alone,Sunny,55,7AM,Coffee House,2h,Female,31,Married partner,1,Bachelors degree,Life Physical Social Science,$37500 - $49999,,never,less1,4~8,4~8,less1,1,1,0,0,1,0
A24407,No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(20-50),2h,Female,41,Married partner,1,Graduate degree (Masters or Doctorate),Business & Financial,$87500 - $99999,,less1,1~3,4~8,1~3,less1,1,1,0,0,1,0
K14644,Home,Alone,Sunny,80,6PM,Restaurant(<20),2h,Female,36,Single,1,Graduate degree (Masters or Doctorate),Education&Training&Library,$37500 - $49999,,less1,never,4~8,1~3,less1,1,0,0,1,0,1
J28341,Work,Alone,Sunny,55,7AM,Coffee House,2h,Female,31,Married partner,1,Bachelors degree,Life Physical Social Science,$37500 - $49999,,never,less1,4~8,4~8,less1,1,1,1,0,1,1
D18010,Work,Alone,Sunny,80,7AM,Restaurant(<20),1d,Male,46,Single,0,Graduate degree (Masters or Doctorate),Computer & Mathematical,$37500 - $49999,,never,gt8,1~3,4~8,less1,1,0,0,1,0,1
H51463,No Urgent Place,Alone,Rainy,55,10AM,Coffee House,1d,Male,36,Single,0,Some college - no degree,Office & Administrative Support,$25000 - $37499,,less1,never,less1,less1,less1,1,1,0,0,1,0
I28662,No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2h,Female,26,Married partner,0,High School Graduate,Arts Design Entertainment Sports & Media,$75000 - $87499,,gt8,never,1~3,less1,less1,1,1,0,0,1,0
H79643,No Urgent Place,Alone,Sunny,55,6PM,Coffee House,1d,Male,21,Single,0,Some college - no degree,Unemployed,$75000 - $87499,,1~3,4~8,less1,less1,never,1,0,0,0,1,1
