Player,Slots,BJ,Craps,Bac,Bingo,Poker,Other,Total Spend,Gender,Age
Player 4351,117,34,20,11,0,14,58,255,Female,24
Player 4352,115,0,0,0,0,0,0,115,Male,46
Player 4353,145,0,0,0,0,0,0,145,Female,27
Player 4354,74,25,17,8,0,17,44,185,Female,41
Player 4355,0,0,646,0,0,0,0,646,Male,68
Player 4356,806,260,208,98,0,83,556,2011,Female,26
Player 4357,70,18,15,16,0,20,47,186,Male,64
Player 4358,59,36,26,9,0,19,33,181,Female,36
Player 4359,176,0,0,0,0,0,0,176,Female,27
Player 4360,795,403,139,64,0,228,280,1910,Female,29
Player 4361,81,36,18,9,0,24,58,226,Female,24
Player 4362,348,0,0,0,118,0,0,467,Male,33
Player 4363,97,0,0,0,0,0,0,97,Female,70
Player 4364,62,52,21,12,0,12,33,193,Male,56
Player 4365,47,41,31,11,0,24,55,209,Male,51
Player 4366,481,0,0,0,127,0,0,608,Female,50
Player 4367,1053,4705,3667,1044,0,0,0,10469,Male,53
Player 4368,445,0,0,0,95,0,0,540,Female,33
Player 4369,570,0,0,0,0,0,0,570,Female,33
Player 4370,55,9,20,11,0,29,52,175,Female,63
Player 4371,1236,317,171,114,0,224,434,2495,Female,59
Player 4372,83,31,30,12,0,21,64,241,Male,61
Player 4373,62,39,15,11,0,27,38,192,Female,29
Player 4374,490,208,205,37,0,293,440,1672,Male,38
Player 4375,75,30,24,10,0,23,49,210,Male,54
Player 4376,48,51,12,13,0,11,42,178,Female,27
Player 4377,367,383,220,94,0,135,436,1634,Female,63
Player 4378,1018,1698,2746,771,0,0,0,6233,Female,70
Player 4379,72,0,0,0,0,0,0,72,Female,60
Player 4380,41,18,18,5,0,16,20,119,Male,35
Player 4381,104,0,0,0,0,0,0,104,Female,32
Player 4382,0,357,0,0,0,0,0,357,Female,32
Player 4383,856,320,232,83,0,221,459,2171,Female,70
Player 4384,0,0,0,0,0,0,541,541,Male,31
Player 4385,76,32,26,11,0,20,67,232,Female,49
Player 4386,41,19,23,16,0,21,48,167,Male,46
Player 4387,313,0,0,0,49,0,0,362,Male,40
Player 4388,97,33,24,5,0,17,48,225,Male,51
Player 4389,43,26,17,8,0,31,55,179,Female,43
Player 4390,119,0,0,0,0,0,0,119,Male,43
Player 4391,576,139,269,53,0,150,692,1880,Female,65
Player 4392,0,0,666,0,0,0,0,666,Female,38
Player 4393,0,0,0,0,0,341,0,341,Female,30
Player 4394,0,414,0,0,0,0,0,414,Female,41
Player 4395,543,0,0,0,0,0,0,543,Female,51
Player 4396,440,0,0,0,64,0,0,504,Male,36
Player 4397,595,339,243,79,0,201,620,2078,Male,65
Player 4398,476,0,0,0,0,0,0,476,Female,54
Player 4399,491,0,0,0,0,0,0,491,Male,55
Player 4400,863,403,312,116,0,135,438,2268,Male,64
Player 4401,73,35,14,14,0,19,81,236,Female,67
Player 4402,83,35,24,10,0,27,68,246,Female,24
Player 4403,84,40,16,10,0,18,36,204,Female,57
Player 4404,72,24,26,14,0,17,57,209,Male,30
Player 4405,0,658,0,0,0,0,0,658,Male,28
Player 4406,0,0,0,0,0,0,741,741,Male,70
Player 4407,49,0,0,0,0,0,0,49,Male,56
Player 4408,80,28,18,11,0,20,76,233,Male,34
Player 4409,0,0,0,0,0,0,451,451,Male,31
Player 4410,912,305,339,116,0,207,559,2438,Female,50
Player 4411,293,332,197,127,0,198,557,1704,Male,62
Player 4412,433,0,0,0,137,0,0,571,Male,47
Player 4413,42,38,20,10,0,12,34,156,Female,48
Player 4414,0,723,0,0,0,0,0,723,Male,60
Player 4415,113,0,0,0,0,0,0,113,Female,24
Player 4416,93,39,18,17,0,12,45,223,Female,31
Player 4417,783,152,241,68,0,353,460,2057,Female,60
Player 4418,57,30,21,11,0,29,48,197,Male,35
Player 4419,103,23,24,14,0,24,66,254,Male,45
Player 4420,0,0,0,0,0,652,0,652,Male,29
Player 4421,505,243,242,64,0,174,735,1962,Male,44
Player 4422,137,26,15,7,0,19,49,252,Male,67
Player 4423,297,0,0,0,98,0,0,395,Female,22
Player 4424,0,0,466,0,0,0,0,466,Female,37
Player 4425,117,0,0,0,0,0,0,117,Male,59
Player 4426,692,339,130,151,0,219,603,2134,Female,35
Player 4427,267,0,0,0,0,0,0,267,Male,39
Player 4428,73,34,19,12,0,26,25,188,Female,53
Player 4429,0,422,0,0,0,0,0,422,Male,57
Player 4430,468,233,129,109,0,309,316,1564,Female,25
Player 4431,104,15,24,8,0,14,47,212,Female,32
Player 4432,0,0,0,0,0,0,480,480,Female,64
Player 4433,717,267,337,91,0,195,430,2036,Female,35
Player 4434,127,0,0,0,0,0,0,127,Female,21
Player 4435,845,259,322,92,0,188,349,2055,Male,23
Player 4436,105,0,0,0,0,0,0,105,Female,32
Player 4437,615,91,313,58,0,196,582,1855,Female,31
Player 4438,564,422,72,156,0,253,392,1859,Male,27
Player 4439,43,30,17,19,0,22,59,190,Male,42
Player 4440,78,38,17,5,0,21,54,212,Female,51
Player 4441,83,0,0,0,0,0,0,83,Male,41
Player 4442,429,0,0,0,0,0,0,429,Male,53
Player 4443,0,0,0,0,0,638,0,638,Female,35
Player 4444,88,0,0,0,0,0,0,88,Male,63
Player 4445,87,13,19,10,0,26,47,201,Female,48
Player 4446,90,31,14,11,0,26,42,213,Male,30
Player 4447,85,32,23,11,0,12,52,215,Female,67
Player 4448,105,0,0,0,0,0,0,105,Female,65
Player 4449,0,0,335,0,0,0,0,335,Female,24
Player 4450,61,0,0,0,0,0,0,61,Female,64
Player 4451,768,240,187,62,0,257,511,2024,Male,22
Player 4452,1372,3179,2063,1423,0,0,0,8037,Female,58
Player 4453,441,0,0,0,114,0,0,556,Female,29
Player 4454,218,0,0,0,120,0,0,338,Male,31
Player 4455,40,25,27,7,0,11,48,157,Male,66
Player 4456,696,262,237,115,0,190,634,2134,Female,67
Player 4457,90,0,0,0,0,0,0,90,Male,46
Player 4458,713,274,233,109,0,177,402,1907,Male,54
Player 4459,55,13,28,9,0,16,53,174,Female,27
Player 4460,516,213,295,83,0,301,567,1974,Male,43
Player 4461,802,1714,5131,1511,0,0,0,9158,Male,47
Player 4462,118,0,0,0,0,0,0,118,Female,47
Player 4463,1106,232,315,96,0,368,558,2676,Male,49
Player 4464,973,270,260,137,0,162,489,2292,Male,64
Player 4465,0,641,0,0,0,0,0,641,Female,49
Player 4466,45,37,28,13,0,13,67,202,Male,41
Player 4467,191,0,0,0,106,0,0,297,Female,63
Player 4468,110,0,0,0,0,0,0,110,Female,36
Player 4469,651,322,165,102,0,104,129,1472,Female,49
Player 4470,61,28,19,14,0,8,66,196,Female,27
Player 4471,80,54,16,8,0,24,49,231,Female,24
Player 4472,298,0,0,0,75,0,0,373,Male,51
Player 4473,119,0,0,0,0,0,0,119,Female,24
Player 4474,537,400,128,116,0,227,642,2050,Male,49
Player 4475,146,0,0,0,0,0,0,146,Female,68
Player 4476,68,45,22,8,0,21,27,190,Female,39
Player 4477,0,0,0,0,0,0,550,550,Female,53
Player 4478,0,18,23,15,0,22,52,129,Male,57
Player 4479,105,0,0,0,0,0,0,105,Male,27
Player 4480,804,320,374,112,0,213,633,2455,Male,43
Player 4481,134,0,0,0,0,0,0,134,Female,62
Player 4482,609,0,0,0,94,0,0,703,Female,56
Player 4483,46,27,24,5,0,22,52,176,Female,37
Player 4484,138,0,0,0,0,0,0,138,Female,46
Player 4485,452,184,112,48,0,248,454,1498,Female,43
Player 4486,79,0,0,0,0,0,0,79,Female,51
Player 4487,108,0,0,0,0,0,0,108,Female,39
Player 4488,71,32,16,7,0,23,38,187,Male,32
Player 4489,78,31,13,8,0,21,45,198,Female,28
Player 4490,854,331,207,67,0,270,551,2280,Female,25
Player 4491,0,0,0,0,0,457,0,457,Male,42
Player 4492,101,0,0,0,0,0,0,101,Female,62
Player 4493,751,409,294,128,0,224,582,2388,Female,24
Player 4494,951,409,185,131,0,301,716,2693,Female,56
Player 4495,485,0,0,0,115,0,0,600,Male,39
Player 4496,65,30,22,12,0,18,36,182,Female,39
Player 4497,75,41,24,13,0,23,63,240,Female,48
Player 4498,1006,367,98,107,0,132,858,2569,Male,66
Player 4499,0,0,0,0,0,0,458,458,Male,54
Player 4500,112,30,15,11,0,18,56,242,Female,24
Player 4501,613,450,108,89,0,262,438,1961,Male,35
Player 4502,499,0,0,0,124,0,0,623,Female,61
Player 4503,149,0,0,0,0,0,0,149,Male,63
Player 4504,504,0,0,0,0,0,0,504,Female,64
Player 4505,0,477,0,0,0,0,0,477,Male,45
Player 4506,125,0,0,0,0,0,0,125,Male,61
Player 4507,97,47,26,8,0,27,48,253,Female,42
Player 4508,583,293,325,99,0,222,409,1931,Male,33
Player 4509,124,0,0,0,0,0,0,124,Female,70
Player 4510,1094,296,223,124,0,258,633,2627,Male,54
Player 4511,114,0,0,0,0,0,0,114,Female,61
Player 4512,74,13,23,8,0,23,40,181,Female,41
Player 4513,600,114,181,78,0,258,213,1444,Female,38
Player 4514,820,373,206,113,0,91,551,2154,Male,43
Player 4515,444,0,0,0,0,0,0,444,Female,28
Player 4516,96,0,0,0,0,0,0,96,Female,23
Player 4517,0,0,0,0,0,0,271,271,Female,53
Player 4518,72,0,0,0,0,0,0,72,Male,45
Player 4519,49,40,11,10,0,18,56,185,Male,56
Player 4520,64,34,15,8,0,26,46,192,Female,68
Player 4521,429,0,0,0,163,0,0,592,Male,68
Player 4522,509,0,0,0,102,0,0,611,Female,68
Player 4523,417,0,0,0,96,0,0,512,Female,42
Player 4524,0,0,0,0,0,0,512,512,Male,69
Player 4525,0,289,0,0,0,0,0,289,Female,67
Player 4526,0,0,0,0,0,663,0,663,Male,45
Player 4527,0,541,0,0,0,0,0,541,Male,60
Player 4528,1183,244,183,115,0,242,419,2387,Male,70
Player 4529,549,282,150,66,0,263,544,1854,Male,34
Player 4530,80,0,0,0,0,0,0,80,Female,39
Player 4531,0,0,0,0,0,0,549,549,Female,56
Player 4532,465,217,188,46,0,307,461,1683,Female,28
Player 4533,809,272,129,86,0,198,218,1712,Female,34
Player 4534,425,0,0,0,150,0,0,576,Female,23
Player 4535,332,0,0,0,95,0,0,427,Male,33
Player 4536,253,0,0,0,112,0,0,365,Male,32
Player 4537,234,0,0,0,164,0,0,398,Male,69
Player 4538,819,2683,4284,1551,0,0,0,9337,Female,63
Player 4539,931,3893,2949,712,0,0,0,8484,Female,25
Player 4540,69,0,0,0,0,0,0,69,Male,70
Player 4541,105,0,0,0,0,0,0,105,Male,32
Player 4542,308,210,142,64,0,156,273,1153,Female,59
Player 4543,70,27,19,15,0,20,30,181,Female,67
Player 4544,0,0,0,0,0,0,344,344,Female,63
Player 4545,53,25,18,5,0,13,40,154,Female,34
Player 4546,111,0,0,0,0,0,0,111,Male,64
Player 4547,98,0,0,0,0,0,0,98,Male,23
Player 4548,759,4979,3504,1025,0,0,0,10268,Female,50
Player 4549,0,0,575,0,0,0,0,575,Female,62
Player 4550,704,301,226,136,0,182,670,2217,Female,67
Player 4551,634,314,220,63,0,210,520,1961,Female,37
Player 4552,82,0,0,0,0,0,0,82,Female,31
Player 4553,77,28,17,12,0,18,64,217,Male,39
Player 4554,99,19,23,8,0,24,30,203,Female,54
Player 4555,454,0,0,0,0,0,0,454,Female,29
Player 4556,0,0,0,0,0,601,0,601,Male,55
Player 4557,62,40,21,6,0,21,68,217,Male,26
Player 4558,88,39,19,4,0,24,33,208,Male,38
Player 4559,0,632,0,0,0,0,0,632,Male,52
Player 4560,0,510,0,0,0,0,0,510,Male,44
Player 4561,62,4,20,12,0,13,33,143,Male,27
Player 4562,0,0,0,0,0,0,409,409,Female,64
Player 4563,55,24,17,9,0,12,72,188,Female,44
Player 4564,571,242,208,99,0,283,444,1847,Female,35
Player 4565,78,0,0,0,0,0,0,78,Female,47
Player 4566,0,628,0,0,0,0,0,628,Female,23
Player 4567,105,0,0,0,0,0,0,105,Male,54
Player 4568,319,0,0,0,142,0,0,461,Male,27
Player 4569,788,2255,3999,810,0,0,0,7853,Female,24
Player 4570,78,29,23,8,0,11,74,223,Male,23
Player 4571,0,0,0,0,0,580,0,580,Female,67
Player 4572,95,36,27,10,0,29,72,268,Female,65
Player 4573,82,28,22,9,0,21,52,214,Male,70
Player 4574,148,0,0,0,0,0,0,148,Female,58
Player 4575,100,19,19,6,0,21,55,220,Female,70
Player 4576,436,462,165,87,0,250,411,1812,Female,25
Player 4577,103,13,21,10,0,21,27,196,Female,26
Player 4578,159,0,0,0,128,0,0,286,Male,33
Player 4579,121,0,0,0,0,0,0,121,Male,39
Player 4580,830,251,256,107,0,258,498,2200,Male,47
Player 4581,271,0,0,0,74,0,0,345,Male,22
Player 4582,150,0,0,0,0,0,0,150,Male,44
Player 4583,75,34,26,9,0,18,53,214,Female,62
Player 4584,528,461,186,58,0,195,674,2102,Female,40
Player 4585,62,32,25,14,0,16,71,220,Male,63
Player 4586,701,293,214,142,0,180,492,2021,Male,29
Player 4587,85,0,0,0,0,0,0,85,Female,27
Player 4588,61,32,21,13,0,17,72,216,Male,39
Player 4589,478,0,0,0,0,0,0,478,Male,66
Player 4590,0,484,0,0,0,0,0,484,Male,51
Player 4591,538,235,148,93,0,231,310,1555,Male,37
Player 4592,0,0,0,800,0,0,0,800,Male,70
Player 4593,797,395,211,155,0,104,203,1864,Female,44
Player 4594,95,27,17,16,0,18,54,226,Male,54
Player 4595,63,0,0,0,0,0,0,63,Female,52
Player 4596,0,0,557,0,0,0,0,557,Male,24
Player 4597,0,517,0,0,0,0,0,517,Male,36
Player 4598,134,0,0,0,0,0,0,134,Female,51
Player 4599,107,0,0,0,0,0,0,107,Female,29
Player 4600,204,0,0,0,86,0,0,290,Male,24
Player 4601,0,465,0,0,0,0,0,465,Female,39
Player 4602,115,0,0,0,0,0,0,115,Male,21
Player 4603,332,0,0,0,111,0,0,442,Male,43
Player 4604,95,8,23,12,0,15,20,174,Male,48
Player 4605,583,0,0,0,0,0,0,583,Female,24
Player 4606,1588,3135,4669,347,0,0,0,9740,Male,57
Player 4607,43,21,16,16,0,8,49,153,Female,39
Player 4608,926,246,126,91,0,354,401,2144,Female,28
Player 4609,76,20,14,11,0,19,47,187,Female,61
Player 4610,114,0,0,0,0,0,0,114,Male,24
Player 4611,63,20,18,9,0,24,74,207,Male,49
Player 4612,469,374,219,66,0,151,397,1677,Female,29
Player 4613,120,0,0,0,0,0,0,120,Female,30
Player 4614,94,0,0,0,0,0,0,94,Female,66
Player 4615,0,0,0,0,0,0,799,799,Male,24
Player 4616,82,38,28,11,0,31,74,263,Male,59
Player 4617,62,32,18,11,0,24,69,216,Male,40
Player 4618,431,0,0,0,0,0,0,431,Male,26
Player 4619,35,25,14,8,0,27,64,172,Male,39
Player 4620,114,0,0,0,0,0,0,114,Male,65
Player 4621,0,588,0,0,0,0,0,588,Female,68
Player 4622,54,32,19,8,0,17,43,172,Male,31
Player 4623,476,238,237,98,0,251,466,1766,Male,40
Player 4624,0,0,0,0,0,0,224,224,Female,60
Player 4625,392,0,0,0,0,0,0,392,Male,68
Player 4626,0,0,0,0,0,0,273,273,Male,23
Player 4627,596,0,0,0,0,0,0,596,Female,62
Player 4628,1072,283,255,120,0,226,544,2500,Female,70
Player 4629,61,46,26,10,0,9,67,220,Female,54
Player 4630,426,0,0,0,117,0,0,543,Female,62
Player 4631,605,0,0,0,0,0,0,605,Male,44
Player 4632,602,301,168,134,0,174,437,1817,Male,50
Player 4633,89,24,21,11,0,28,71,243,Female,57
Player 4634,163,0,0,0,0,0,0,163,Female,58
Player 4635,0,0,335,0,0,0,0,335,Male,46
Player 4636,59,20,18,12,0,21,72,202,Female,32
Player 4637,62,15,5,11,0,13,53,160,Male,23
Player 4638,518,0,0,0,91,0,0,609,Female,55
Player 4639,199,0,0,0,0,0,0,199,Male,25
Player 4640,588,351,215,37,0,320,398,1909,Male,60
Player 4641,0,0,0,0,0,0,899,899,Female,53
Player 4642,104,0,0,0,0,0,0,104,Female,34
Player 4643,688,338,291,102,0,271,458,2148,Male,32
Player 4644,102,44,30,2,0,25,44,247,Male,22
Player 4645,69,32,10,11,0,18,53,192,Female,52
Player 4646,471,465,263,15,0,254,265,1733,Female,50
Player 4647,97,41,23,14,0,16,55,247,Male,36
Player 4648,604,0,0,0,79,0,0,683,Male,25
Player 4649,223,0,0,0,117,0,0,340,Male,31
Player 4650,410,241,205,124,0,244,541,1764,Female,47
Player 4651,91,0,0,0,0,0,0,91,Male,45
Player 4652,0,0,0,0,0,688,0,688,Male,37
Player 4653,71,14,21,10,0,22,42,179,Female,29
Player 4654,285,0,0,0,85,0,0,370,Female,25
Player 4655,428,0,0,0,113,0,0,541,Female,59
Player 4656,701,400,142,65,0,246,252,1805,Male,66
Player 4657,62,41,19,12,0,23,40,197,Female,25
Player 4658,879,3688,1396,779,0,0,0,6742,Female,49
Player 4659,80,19,20,12,0,25,71,227,Female,52
Player 4660,399,0,0,0,102,0,0,501,Male,30
Player 4661,344,0,0,0,172,0,0,515,Female,48
Player 4662,1861,4496,3861,1137,0,0,0,11356,Female,46
Player 4663,42,11,16,7,0,16,56,148,Female,35
Player 4664,867,235,140,56,0,227,304,1828,Male,24
Player 4665,54,39,24,13,0,28,57,216,Male,62
Player 4666,1238,369,151,82,0,203,558,2601,Female,50
Player 4667,66,0,0,0,0,0,0,66,Male,23
Player 4668,0,0,0,0,0,336,0,336,Male,55
Player 4669,85,25,15,9,0,23,38,196,Female,22
Player 4670,771,245,230,106,0,240,536,2128,Male,44
Player 4671,64,27,4,9,0,9,40,153,Male,66
Player 4672,579,261,119,64,0,112,276,1411,Male,50
Player 4673,93,30,17,11,0,17,52,220,Male,31
Player 4674,169,250,157,92,0,134,796,1598,Female,35
Player 4675,100,0,0,0,0,0,0,100,Male,27
Player 4676,72,20,24,15,0,13,48,192,Male,51
Player 4677,1193,209,188,105,0,183,340,2218,Female,56
Player 4678,140,0,0,0,0,0,0,140,Female,50
Player 4679,0,0,0,0,0,0,392,392,Male,25
Player 4680,703,0,0,0,0,0,0,703,Male,52
Player 4681,0,541,0,0,0,0,0,541,Female,67
Player 4682,360,0,0,0,85,0,0,445,Female,33
Player 4683,116,0,0,0,0,0,0,116,Female,70
Player 4684,0,184,0,0,0,0,0,184,Female,66
Player 4685,0,0,540,0,0,0,0,540,Male,46
Player 4686,306,0,0,0,91,0,0,397,Male,28
Player 4687,87,0,0,0,0,0,0,87,Male,55
Player 4688,1096,4122,1913,383,0,0,0,7515,Female,62
Player 4689,386,0,0,0,100,0,0,485,Male,40
Player 4690,491,349,215,80,0,142,309,1585,Female,68
Player 4691,102,0,0,0,0,0,0,102,Male,67
Player 4692,0,0,0,0,0,510,0,510,Male,29
Player 4693,624,267,168,91,0,130,365,1644,Male,54
Player 4694,579,316,258,73,0,194,401,1822,Female,27
Player 4695,768,401,199,133,0,204,316,2022,Female,22
Player 4696,0,453,0,0,0,0,0,453,Male,57
Player 4697,0,786,0,0,0,0,0,786,Male,66
Player 4698,133,0,0,0,0,0,0,133,Female,22
Player 4699,0,0,0,0,0,0,486,486,Male,66
Player 4700,99,0,0,0,0,0,0,99,Female,43
Player 4701,529,205,184,108,0,186,686,1898,Female,70
Player 4702,0,0,0,0,0,395,0,395,Female,67
Player 4703,81,40,26,12,0,27,48,233,Female,39
Player 4704,62,31,21,8,0,21,26,169,Female,65
Player 4705,609,337,193,79,0,172,563,1954,Male,56
Player 4706,38,0,0,0,0,0,0,38,Female,37
Player 4707,96,0,0,0,0,0,0,96,Male,67
Player 4708,452,0,0,0,0,0,0,452,Male,59
Player 4709,84,21,28,11,0,20,42,205,Female,45
Player 4710,783,372,235,111,0,180,564,2245,Male,30
Player 4711,79,28,15,5,0,24,49,200,Male,24
Player 4712,58,27,15,13,0,22,38,173,Female,32
Player 4713,390,0,0,0,33,0,0,424,Female,42
Player 4714,0,517,0,0,0,0,0,517,Male,61
Player 4715,77,20,17,14,0,13,43,184,Male,29
Player 4716,44,21,11,13,0,18,41,148,Female,34
Player 4717,490,0,0,0,69,0,0,559,Male,27
Player 4718,86,9,15,7,0,21,54,192,Male,30
Player 4719,110,0,0,0,0,0,0,110,Male,23
Player 4720,83,31,24,7,0,16,57,218,Female,67
Player 4721,705,299,189,90,0,222,467,1972,Male,65
Player 4722,1046,366,146,79,0,245,316,2198,Female,29
Player 4723,78,32,20,15,0,27,29,202,Female,65
Player 4724,743,0,0,0,0,0,0,743,Male,66
Player 4725,936,310,251,71,0,93,683,2345,Male,50
Player 4726,80,20,28,11,0,13,42,193,Female,28
Player 4727,64,0,0,0,0,0,0,64,Female,68
Player 4728,383,0,0,0,156,0,0,538,Female,22
Player 4729,50,55,17,7,0,17,44,190,Female,29
Player 4730,74,0,0,0,0,0,0,74,Male,32
Player 4731,500,0,0,0,101,0,0,601,Female,54
Player 4732,114,0,0,0,0,0,0,114,Male,29
Player 4733,414,0,0,0,133,0,0,548,Male,55
Player 4734,85,29,15,6,0,31,60,226,Female,46
Player 4735,704,4532,3121,960,0,0,0,9317,Male,29
Player 4736,436,204,171,91,0,158,300,1360,Female,31
Player 4737,646,3289,2684,1595,0,0,0,8215,Male,65
Player 4738,73,38,10,9,0,16,36,182,Female,43
Player 4739,390,0,0,0,95,0,0,485,Male,26
Player 4740,355,0,0,0,133,0,0,488,Male,53
Player 4741,494,0,0,0,0,0,0,494,Male,42
Player 4742,61,24,14,9,0,26,50,185,Female,40
Player 4743,0,568,0,0,0,0,0,568,Female,28
Player 4744,72,20,13,11,0,27,33,176,Female,27
Player 4745,101,25,18,11,0,18,48,220,Male,30
Player 4746,69,22,19,12,0,17,49,188,Female,26
Player 4747,1525,3736,5015,845,0,0,0,11121,Female,29
Player 4748,162,0,0,0,0,0,0,162,Female,28
Player 4749,710,0,0,0,0,0,0,710,Male,48
Player 4750,94,26,20,6,0,31,67,244,Male,49
Player 4751,84,0,0,0,0,0,0,84,Female,49
Player 4752,0,0,364,0,0,0,0,364,Female,69
Player 4753,70,20,24,9,0,28,109,260,Female,46
Player 4754,85,0,0,0,0,0,0,85,Male,28
Player 4755,91,0,0,0,0,0,0,91,Female,44
Player 4756,660,232,291,79,0,221,391,1874,Female,40
Player 4757,43,23,34,4,0,17,69,189,Male,56
Player 4758,656,156,163,92,0,266,510,1843,Female,55
Player 4759,58,42,13,13,0,14,47,187,Female,66
Player 4760,120,0,0,0,0,0,0,120,Female,40
Player 4761,902,499,233,126,0,194,690,2644,Female,49
Player 4762,576,407,256,101,0,203,384,1927,Female,58
Player 4763,141,0,0,0,0,0,0,141,Female,33
Player 4764,735,337,267,99,0,260,631,2327,Female,65
Player 4765,53,37,15,11,0,13,71,200,Female,57
Player 4766,73,23,20,12,0,9,52,190,Female,58
Player 4767,636,0,0,0,134,0,0,770,Male,64
Player 4768,644,341,197,73,0,308,389,1952,Male,46
Player 4769,511,0,0,0,0,0,0,511,Male,45
Player 4770,0,0,0,0,0,0,685,685,Female,24
Player 4771,0,0,712,0,0,0,0,712,Female,69
Player 4772,63,34,28,12,0,24,39,198,Female,22
Player 4773,56,24,17,8,0,20,42,167,Male,47
Player 4774,62,43,18,14,0,11,42,190,Male,25
Player 4775,407,0,0,0,97,0,0,504,Male,35
Player 4776,73,45,33,8,0,23,81,262,Male,62
Player 4777,545,0,0,0,0,0,0,545,Female,22
Player 4778,25,0,0,0,0,0,0,25,Female,42
Player 4779,434,0,0,0,96,0,0,530,Male,47
Player 4780,0,0,0,0,0,564,0,564,Male,43
Player 4781,51,0,0,0,0,0,0,51,Female,25
Player 4782,77,32,15,10,0,18,61,213,Male,29
Player 4783,72,32,20,8,0,13,3,147,Female,27
Player 4784,0,221,0,0,0,0,0,221,Male,30
Player 4785,0,0,509,0,0,0,0,509,Male,36
Player 4786,36,35,26,10,0,9,80,195,Male,51
Player 4787,610,405,82,94,0,221,463,1875,Female,47
Player 4788,84,33,14,12,0,20,57,220,Female,69
Player 4789,637,260,305,144,0,184,392,1922,Female,57
Player 4790,0,0,0,484,0,0,0,484,Female,58
Player 4791,76,33,12,12,0,24,47,203,Female,32
Player 4792,157,0,0,0,0,0,0,157,Female,68
Player 4793,71,0,0,0,0,0,0,71,Male,35
Player 4794,584,323,296,76,0,284,362,1925,Female,36
Player 4795,1253,2885,4472,1180,0,0,0,9790,Female,45
Player 4796,72,0,0,0,0,0,0,72,Female,70
Player 4797,231,488,200,121,0,263,562,1865,Male,50
Player 4798,538,0,0,0,0,0,0,538,Female,61
Player 4799,134,0,0,0,0,0,0,134,Male,27
Player 4800,0,0,0,493,0,0,0,493,Male,61
Player 4801,776,274,197,101,0,159,395,1903,Female,61
Player 4802,284,0,0,0,97,0,0,382,Female,41
Player 4803,46,0,0,0,0,0,0,46,Female,66
Player 4804,128,0,0,0,0,0,0,128,Female,34
Player 4805,1238,426,170,111,0,241,440,2626,Female,54
Player 4806,101,0,0,0,0,0,0,101,Female,60
Player 4807,446,0,0,0,0,0,0,446,Female,43
Player 4808,112,0,0,0,0,0,0,112,Male,50
Player 4809,79,10,16,8,0,20,34,169,Female,41
Player 4810,50,35,18,7,0,15,65,190,Female,47
Player 4811,398,311,257,145,0,52,624,1786,Female,28
Player 4812,919,3237,4011,955,0,0,0,9121,Female,24
Player 4813,120,0,0,0,0,0,0,120,Male,69
Player 4814,854,361,242,103,0,238,608,2406,Male,38
Player 4815,88,16,8,12,0,27,64,214,Female,39
Player 4816,0,0,0,0,0,322,0,322,Male,24
Player 4817,979,2596,3846,584,0,0,0,8005,Female,67
Player 4818,1014,370,260,8,0,91,664,2408,Female,25
Player 4819,571,0,0,0,0,0,0,571,Female,45
Player 4820,144,0,0,0,0,0,0,144,Female,51
Player 4821,78,29,17,10,0,15,43,192,Female,22
Player 4822,473,193,280,140,0,100,537,1723,Male,64
Player 4823,382,0,0,0,149,0,0,531,Female,30
Player 4824,401,0,0,0,0,0,0,401,Female,53
Player 4825,89,0,0,0,0,0,0,89,Male,21
Player 4826,99,30,19,4,0,12,51,216,Female,62
Player 4827,308,0,0,0,109,0,0,418,Female,30
Player 4828,0,513,0,0,0,0,0,513,Male,21
Player 4829,57,24,13,7,0,26,56,184,Male,25
